rating,brand,title,raters,spec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"20""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"17""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"20""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"17""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"17""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,"20""",Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,"17""",Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 540 (3.06 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium Dual Core E6600 (3.06 GHz),16 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Quad Q6600 (2.40 GHz),4 GB DDR2 1 TB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 4570 (3.20 GHz),8 GB DDR3 2 TB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Core 2 Duo 2.9 GHz,4 GB DDR3 160 GB HDD,Limited Warranty period (labor):1 year,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Dual Core 2.9 GHz,4 GB 250 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-334-5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 3.0 GHz,8 GB 1 TB HDD,Windows 7 Professional,Protect from drive malfunction with RAID 1 storage technology,Improve login and password authentication, security device management and disk encryption control with Dell ControlPoint,Automate, schedule and control backup with Dell Backup and Recovery Manager,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 650 (3.2 GHz),16 GB DDR3 2 TB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 2.0 GHz,4 GB DDR2 160 GB HDD,Windows 7 Home Premium 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E8400 (3.00 GHz),2 GB DDR2 80 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4570S (2.90 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q8200 (2.33 GHz),16 GB DDR3 2 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium Dual Core E2160 (1.80 GHz),2 GB DDR2 80 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium G2020T (2.50 GHz),4 GB 500 GB HDD,Windows 8.1 Pro,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Athlon II X2 B24 (3.00 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,ATI Radeon HD 4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium 4 2.8 GHz,2 GB DDR2 320 GB HDD,Windows 7 Professional 32 bit,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E8400 (3.00 GHz),8 GB DDR3 320 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,"17""",Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 540 (3.06 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Quad Core i5 CPU with Turbo,Intermediate 4GB Memory and 1TB Storage,Front and Rear USB & Audio Ports,Perfect for Students and Working Professionals,Windows 7 Pro 64 Bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E7400 (2.80 GHz),4 GB DDR2 160 GB HDD,Windows 7 Home Premium 64 Bit,Support Phone:1-800-945-3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR2 160 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,C2D 2.9GHz,4GB,250+80GB HDD,DVD,Win7Pro64,FREE Win10 Upgrade,Genuine OSMicrosoft Authorized Refurbisher,Company established 1989, refurbishing IT equipment for 26yrs,Toll Free Call Center in USA,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i5 3470 (3.20 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Pentium G630 (2.70 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Service Center,Support Phone:732-907-1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E6550 (2.33 GHz),4 GB DDR2 160 GB HDD,Windows 7 Professional 64-Bit,"17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q8200 (2.33 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,Support Phone:1-855-489-0795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 650 (3.20 GHz),8 GB DDR3 320 GB HDD,Windows 7 Professional 64-Bit,Service Center,Support Phone:1-855-489-0795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hewlett-Packard,,,HP Z400 Tower,Xeon Quad Core 3.2GHz,8GB Ram,1TB Hard Drive,DVD RW Drive - DVD Burner,ATI RADEON Video Card PCI Express with Dual DVI ONLY,Microsoft Windows 7 Professional 64-bit Installed,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E6700 (2.66 GHz),4 GB DDR2 320 GB HDD,Windows 7 Home Premium 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR2 160 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Click to view the photo gallery,,,2.5GHz quad-core Intel Core i5,8GB 1333MHz DDR3 SDRAM,,500GB HD, DVD SuperDrive,"21.5"" LED-backlit display 1920X1080 native",OS X 10.11 EL CAPITAN,90 DAY WARRANTY,3338786,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q6600 (2.40 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 2400 (3.10 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64 Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 3.1 GHz,4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q6600 (2.40 GHz),4 GB DDR2 500 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E6300 (1.86 GHz),2 GB DDR2 160 GB HDD,Windows 7 Professional 64-Bit,"17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E6300 (1.86 GHz),2 GB DDR2 80 GB HDD,Windows 7 Home Premium 64-Bit,Support Phone:1-800-945-3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 3220 (3.30 GHz),8 GB DDR3 320 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-334-5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,High Clock Speed Dual Core Intel CPU,Perfect for Students and Working Professionals,Reads and Writes DVDs and CDs,64 Bit Windows 7,Keyboard and Mouse Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Quad 2.83 GHz,4 GB 1 TB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-945-3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i3 2100 (3.10 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Verified Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR3 160 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Quad Q8200 (2.33 GHz),4 GB DDR2 1 TB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Xeon 5110 (1.6 GHz),4 GB DDR2 160 GB HDD,Windows 7 Professional 64 Bit,No Screen,NVIDIA NVS 285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Quad Q6600 (2.40 GHz),4 GB DDR2 250 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-945-3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 3470 (3.20 GHz),4 GB 250 GB HDD,Windows 7 Professional 64-Bit,Service Center,Support Phone:1-888-714-1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,"19""",Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i3 4160 (3.60 GHz),4 GB 500 GB HDD,Windows 8.1 Pro 64-Bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"20""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"20""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,No Screen,Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium E6500 (2.93 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,"22""",Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ASUS,,,Intel Core i5 4440s (2.80 GHz),8 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,No Screen,Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"20""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,"20""",Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Website:,Support Phone:1-800-474-6836,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,"17""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Website:,Support Phone:1-800-474-6836,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,"19""",Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,No Screen,Website:,No re-stocking fees,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E6550 (2.33 GHz),4 GB DDR2 1 TB HDD,Windows 7 Home Premium 64 Bit,Support Phone:1-800-945-3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,"19""",Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,No Screen,Limited Warranty period (parts):90 days,Limited Warranty period (labor):90 days,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q8200 (2.33 GHz),16 GB DDR3 2 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium G620 (2.60 GHz),4 GB 250 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-334-5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Pentium Dual Core E5800 (3.20 GHz),4 GB DDR3 320 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo E6550 (2.33 GHz),4 GB DDR2 320 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q8200 (2.33 GHz),8 GB DDR3 320 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Core 2 Duo E8400 (3.00 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,Support Phone:1-855-489-0795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Quad Q8200 (2.33 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR3 320 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,Improve login and password authentication, security device management and disk encryption control with Dell ControlPoint,Automate, schedule and control backup with Dell Backup and Recovery Manager,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,XEON E5520 (2.26GHz) x2,8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,NVIDIA NVS 290,Support Phone:1-855-489-0795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo 2.0 GHz,2 GB DDR2 80 GB HDD,Windows 7 Home Premium 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i3 4170 (3.70 GHz),4 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,High 2.93Ghz Clock Speed Core i3 Power,Intermediate 4GB DDR3 Memory and 250GB Storage,64 Bit Windows 7 Pro OS,Keyboard and Mouse Included,Convenient Front and Rear USB + Audio Ports,DisplayPort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lenovo,,,Intel Core i5 2400 (3.10 GHz),4 GB DDR3 500 GB HDD,Windows 7 Professional 64-Bit,To keep it," click the ""Submit Order"" button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E8400 (3.00 GHz),4 GB DDR2 320 GB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-WWW-DELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Hewlett-Packard,,,Athlon 64 X2 5000B (2.6 GHz),2 GB DDR2 80 GB HDD,Windows 7 Home Premium 32-Bit,Service Center,Support Phone:888 876-4276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 3570 (3.40 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit (Free Windows 10 Upgrade),AMD Radeon HD 7470 1 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E8400 (3.00 GHz),8 GB DDR3 1 TB HDD,Windows 7 Professional 64-Bit,"22""",Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Duo 2.66 GHz,4GB 1 TB HDD,Windows 7 Professional 64-bit,Support Phone:1-800-334-5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Core 2 Duo E7600 (3.06 GHz),4 GB DDR2 1 TB HDD,Windows 7 Home Premium 64 Bit,Support Phone:1-800-945-3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q8200 (2.33 GHz),4 GB DDR2 250 GB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Intel Core i5 4590 (3.30 GHz),8 GB DDR3 128 GB SSD,Windows 7 Professional 64-Bit w/ Free Windows 10 Upgrade,Intel HD Graphics 4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Pentium Dual Core E6600 (3.06 GHz),8 GB DDR3 2 TB HDD,Windows 7 Professional 64-Bit,Support Phone:1-800-474-6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Core 2 Quad Q6600 (2.40 GHz),4 GB DDR2 1 TB HDD,Windows 7 Professional 64-Bit,Intel GMA 4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DELL,,,Xeon 5130 (2.00 GHz),4 GB DDR2 160 GB HDD,Windows 7 Professional 64-Bit,NVIDIA NVS 285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Dual Core Intel CPU,Perfect for Home and Small Business,Space Saving Size,DVD Player Included,Front and Rear Audio and USB Ports,Keyboard and Mouse Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hewlett-Packard,,,Intel Core i7 2600S (2.80 GHz),4 GB DDR3 250 GB HDD,Windows 7 Professional 64-Bit,Intel HD Graphics 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
